,ENST00000477988.1,ENST00000561385.5,ENST00000284509.10,ENST00000262262.4,ENST00000598473.1,ENST00000378962.3,ENST00000515859.5,ENST00000507316.1,ENST00000537784.5,ENST00000611771.1,ENST00000592205.5,ENST00000233997.3,ENST00000367279.8,ENST00000309017.7,ENST00000468385.1,ENST00000304639.3,ENST00000381501.7,ENST00000376581.9,ENST00000373304.3,ENST00000393118.6,ENST00000531348.5,ENST00000216336.2,ENST00000257818.2,ENST00000215855.6,ENST00000281938.6,ENST00000304625.2,ENST00000282026.1,ENST00000261233.8,ENST00000448387.6,ENST00000359135.7,ENST00000381297.9,ENST00000427103.5,ENST00000367814.8,ENST00000527615.5,ENST00000430686.2,ENST00000264824.4,ENST00000241453.11,ENST00000380987.2,ENST00000346128.10,ENST00000400007.8,ENST00000245479.2,ENST00000355530.6,ENST00000633060.1,ENST00000620695.2,ENST00000612677.4,ENST00000554578.5,ENST00000293373.10,ENST00000563039.2,ENST00000360121.4
AML608,0.0,0.0008936114766918663,0.013630827750456495,0.02170013596252886,0.005892064997854872,0.06506832613692035,0.0,0.0,0.01635028572644131,0.049470022834626086,0.07042860175255694,0.07350299576241286,0.016878079779106506,0.00779158404723448,0.004915331689238717,0.020583008339100196,0.006101693066678255,0.0,0.014792402474004363,0.0,0.0,0.03832443963675708,0.020842289718235277,0.0,0.0,0.15742077932074286,0.006986346454164745,0.016433077808064054,0.12050307506668378,0.0,0.04255325248280478,0.041749092795965635,0.061780722625663774,0.0033219948895960192,0.003565710974855161,0.026967918082249683,0.10259493736289758,0.041175517596353614,0.0,0.0,0.0,0.022297130821158914,0.07042860175255694,0.07342204532655117,0.011428713612264522,0.011057474170661791,0.008028917895384464,0.04505457662216342,0.0549014707549516
AML609,0.0,0.0020728403349063655,0.01773616879254945,0.03295581074287609,0.007202774044320776,0.04292660683527224,0.0,0.0,0.027611535140029984,0.05086582853843391,0.0818517245573439,0.13398799990813323,0.012207066497404237,0.0084247289907814,0.005467819446254669,0.024538565718175864,0.003910143499826103,0.0,0.00898526585501365,0.0,0.0,0.02909828100633863,0.024456375681881685,0.0,0.0,0.2884458695187709,0.011231346638426312,0.019622650083649724,0.09833801976952436,0.0,0.044442593691064944,0.03900005722807968,0.06713951915234856,0.0030060973021552627,0.002799882448106276,0.015287210361190661,0.08983573785974448,0.0422426853568043,0.0,0.0,9.58309480168657e-06,0.030807250184568407,0.0818517245573439,0.13384043603158244,0.011215546537629751,0.021148295066605267,0.016830360401971577,0.04027336187977152,0.05859409558607555
AML610,0.0,0.00184324421961778,0.016225118356176658,0.021366860213337606,0.006955245029630078,0.039130402781782876,0.0,0.0,0.026302187138153892,0.045239871866260155,0.09521608488377227,0.17813543674633212,0.014934035332987415,0.009705786155072973,0.007446780930555007,0.02494475290993803,0.0036668787193921194,0.0,0.009537600026393141,0.0,0.0,0.03317710945126903,0.026876060862456044,0.0,0.0,0.27586559735430444,0.012162060268606598,0.01749443014731152,0.08955609592499567,0.0,0.046257217887982476,0.03750250381711051,0.06746374323498087,0.0032415540733435225,0.0019419280941769335,0.01956141801496905,0.08245063274253872,0.03731366204601987,0.0,0.0,0.0,0.033714136529582356,0.09521608488377227,0.1779392523446291,0.011697678424652254,0.02058139864728806,0.015515466812524515,0.04182979614676068,0.057383291459531034
AML611,0.0,0.0020965876262324223,0.013729670363153262,0.02388975312729634,0.00699628420774595,0.03502687128849943,0.0,0.0,0.025627414846363116,0.04953682805896505,0.09857436364836399,0.20285728363679822,0.014388926443459444,0.009992665057066488,0.005298942651019517,0.02139337196625459,0.0037866443687880292,0.0,0.008685709018299365,0.0,0.0,0.024604718392698937,0.023741399912959326,0.0,0.0,0.24960716741627545,0.012131342853161598,0.017903847893372717,0.09164906098074922,0.0,0.04567362079638765,0.03679215110453454,0.05930149412693164,0.0018599025606949602,0.002527556687904983,0.022933232500760157,0.0816962886696705,0.028186974401328283,0.0,0.0,0.0,0.03625133664137952,0.09857436364836399,0.20263387253147136,0.010687142098004995,0.02064324993655174,0.01578487794810798,0.03879901016178909,0.058879251670049516
AML612,0.0,0.0006149706989651766,0.024024801883617414,0.01785669144270909,0.002738821618048591,0.0014173354695720852,0.0,0.0,0.00862855762920959,0.0022744654736830926,0.024768382566690277,0.053205554650485515,0.014448659292290863,0.0032292279065167426,0.004238275636023904,0.01393687395070664,0.000818867422347512,0.0,0.00766431685034711,0.0,0.0,0.10969608115700058,0.015726471486107067,0.0,0.0,0.2857348306657324,0.005028809233643447,0.012804118593669403,0.013243561978217041,0.0,0.03679719511122473,0.04030746669239967,0.06719693700534479,0.0022208802990002375,0.007957676149941278,0.039865939041730386,0.0015235752041949594,5.728829636026726e-05,0.0,0.0,0.0,0.008429467683518408,0.024768382566690277,0.053146958224658994,0.017587509672824936,0.007246969489573809,0.008693722256676415,0.03918789063025153,0.06153767859495356
AML613,0.0,0.0007023130412706101,0.018254157503923618,0.009460996794146581,0.0024506189616191696,0.001428467624585842,0.0,0.0,0.01077441651689665,0.0016671360510245254,0.030463676616847398,0.06421939952968923,0.009408198407073182,0.004938202693640601,0.0037671088928013415,0.010853012502116524,0.0008218804031027593,0.0,0.005788273334462146,0.0,0.0,0.12445792198533687,0.015063187909945153,0.0,0.0,0.2110723810756455,0.0049056021095307675,0.011912106040532347,0.011916185098835467,0.0,0.03932038632446991,0.03940586994507038,0.06600347084037447,0.002565151762292599,0.0032944838909367163,0.044939340691899754,0.0008099117068111544,0.00027187627394139284,0.0,0.0,0.0,0.009450752165052876,0.030463676616847398,0.06414867331875346,0.02255468135666677,0.009891353166485945,0.010002008296244397,0.032282142999019395,0.05873870155852747
AML614,0.0,0.0006460132459494179,0.02471528425926929,0.015322681323460966,0.0035535786952569683,0.0011918309296857228,0.0,0.0,0.013763133176335528,0.0018805615240338697,0.025240686186457792,0.04432168538574795,0.011774486513918124,0.0027228825829441468,0.003891741737600229,0.013711058438498075,0.0006093099530902322,0.0,0.006257867697570915,0.0,0.0,0.08848375366638885,0.015007002564001328,0.0,0.0,0.23473595720909443,0.005718879624165646,0.013774507417638762,0.013386079614992238,0.0,0.03490361742352424,0.04215654061298331,0.06772801638398945,0.0024119378799348046,0.00668856949368372,0.03473876438113209,0.00039695854580878255,0.0006660784707750112,0.0,0.0,0.0,0.010569444253438334,0.025240686186457792,0.044272872956909015,0.01989164609013235,0.008470950904797495,0.0109245682769993,0.03298986869921326,0.053877657832740476
AML615,0.0,0.0002499314567978361,0.011603370441017198,0.01346437953340768,0.005163060110706423,0.0016741064090022785,0.0,7.172054519429303e-05,0.0195191104636254,0.0026401272129975358,0.00618957097387806,0.025237487237878456,0.011252591094125249,0.0033073172207404946,0.002904986267412576,0.004223742440733908,0.001302136355633507,4.02506095948383e-05,0.00828005725318647,0.0,0.0,0.04145557368645096,0.0071290773354517525,0.0,0.0,0.07151823348972414,0.008283965269080016,0.00978543647477452,0.011667865441104739,0.0,0.020928364358384084,0.02948281673587426,0.01968917932495273,0.00034519842416068803,0.002181730677411337,0.02561207982566678,0.0010741210767467306,0.0016171463270982876,0.0,0.0,0.0,0.007860105588855854,0.00618957097387806,0.025209692648409426,0.004892136019004288,0.015814107858840874,0.016653438713835695,0.02707936330054982,0.03416906593788265
AML616,0.0,0.00035705386916721837,0.011588694207861818,0.019245348337399472,0.005122211563549393,0.0017445870082637668,0.0,0.0,0.021143510097527733,0.0027864315003374228,0.009587905821395903,0.03801252909960384,0.014605538088863057,0.003742461044156798,0.005395109442926911,0.004097458813775057,0.0007096179186388369,0.0,0.0073061156162038815,0.0,0.0,0.05048790820278433,0.008336743358830842,0.0,0.0,0.06825020949511885,0.007313939189574274,0.008961924413112892,0.01081598850224403,0.0,0.022970730563307992,0.02805777451544002,0.015361997877801707,0.0005363038233754988,0.0008500462012096009,0.03535078699644805,0.0016572568280351946,0.0004967881458802835,0.0,0.0,0.0,0.008726718315838319,0.009587905821395903,0.03797066508077168,0.008953287750838517,0.016108052710567047,0.014715057022404748,0.026543002282627216,0.034445415818072374
AML617,0.0,0.00018866601002068126,0.010949355280712909,0.013159983289668295,0.004951197854937413,0.0013329801076293782,0.0,0.0,0.02168525544774289,0.003015687728013206,0.009456936067730175,0.031411996220986886,0.011998372369708505,0.0042450403470087605,0.004338998156189111,0.003800205106841572,0.0008541452926759845,0.0,0.007254571442055235,0.0,0.0,0.03791889559561831,0.007429796213554471,0.0,0.0,0.0605016781295571,0.007531938049595909,0.008766494832716732,0.011303936912718571,0.0,0.02171036859056031,0.02788416372491254,0.016520057503480193,0.0003283311546080197,0.00167686932458536,0.034398692700493214,0.0008286609597473968,0.0011473219286320965,0.0,0.0,1.104831226323094e-05,0.009810712932800527,0.009456936067730175,0.0313774015114924,0.005700371394289576,0.018059564232874598,0.015442640669608832,0.02641480937729058,0.02890354516173755
AML618,0.0,0.0010384931817601897,0.0171557252429616,0.01658670548504021,0.00538494297630866,0.011406097462456603,0.0,0.0,0.00922662916515046,0.021071314295956517,0.016040331979033817,0.004250122081989284,0.03574934056291387,0.01909631739181663,0.01605382237882676,0.016995752242303756,0.00524027744274951,0.0,0.014742103043873734,0.0,0.0,0.1713511193438603,0.020118010796979526,0.0,0.0,0.22897573900070772,0.008846170420147709,0.014214707436401249,0.05468203728413679,0.0,0.046473214835006285,0.031158728846958667,0.06574271585743739,0.0036710090641563285,0.004196838136968385,0.04467263190384937,0.012688016414065681,0.004798162135815826,0.0,0.0,0.0,0.03596424438376805,0.016040331979033817,0.004245441330797665,0.018765232254196344,0.011432947258837246,0.022411980978862097,0.040542342278006335,0.05506442324049408
AML619,0.0,0.0008456322562800375,0.011422168077672832,0.01906191507832537,0.005049711072334537,0.00800345795391511,0.0,7.494015452558694e-05,0.010630662198446056,0.01723740310243848,0.013060192148854082,0.006344051758306081,0.031840568264316554,0.018715990098095013,0.016674431592631916,0.015625646719872592,0.0038237287585552,0.0,0.014106817954734846,0.0,0.0,0.15705775564528257,0.02077909346610449,0.0,0.0,0.22144284836216382,0.00969550907984667,0.012921399568823518,0.04385125462411032,0.0,0.04977378590449399,0.03590882868147021,0.06326667082449419,0.003570877904891197,0.006631769659175493,0.05033428091217289,0.012009032446728334,0.005553696481916845,0.0,0.0,0.0,0.03548270588728993,0.013060192148854082,0.006337064917162572,0.016807269580053984,0.009865491899473137,0.022508008364438788,0.04977692495990853,0.06386916527438005
AML620,0.0,0.0006251233167686963,0.012019998372825186,0.015695166648729095,0.005359456332824095,0.009505458378387496,0.0,0.0,0.010213859896098486,0.019820607578856595,0.019641119479926587,0.00667401023084938,0.035786613781728135,0.01878247055195496,0.01477187172634453,0.01707549254088783,0.005011658538328223,0.0,0.013139004947492315,0.0,0.0,0.18046109092855378,0.02250416512939749,0.0,0.0,0.22204657666719405,0.009128712615344665,0.01193973492338077,0.0470306848139268,0.0,0.048959498163845275,0.03235787516244924,0.06667843213380845,0.0038036658589818456,0.0039859088368013095,0.05798297254246874,0.013761074183300703,0.0020531309327101953,0.0,0.0,0.0,0.040900015400900804,0.019641119479926587,0.006666659999317607,0.01954566361725704,0.012830131413464466,0.02068254119558327,0.04261997017699014,0.05517467264721534
AML621,0.0,0.000702278807552532,0.009837780788391603,0.018652161146496402,0.004296707342769804,0.006051187533982244,0.0,0.0,0.014397595545722558,0.013271248946634043,0.0056357972930976925,0.004792328610503107,0.027578597739538625,0.018970037714748814,0.014834514262670304,0.007562140408149587,0.0038243001400717464,0.0,0.008218796858156975,0.0,0.0,0.06793036118252462,0.02079932916381849,0.0,0.0,0.14584127930002774,0.009364653775933596,0.008493741605840648,0.026727828269939115,0.0,0.036553976656882106,0.03455770293018285,0.05063161098441125,0.001902418545604038,0.0023407034000761514,0.048750852229774544,0.006912149846594799,0.0004154887687656591,0.0,0.0,0.0,0.030567754425352898,0.0056357972930976925,0.0047870507155576185,0.014513694613710297,0.015724361312467624,0.02538895479285692,0.031482197366438806,0.043033037195464315
AML622,0.0,0.0005398625181860758,0.010183703306609403,0.014056815996029943,0.004221657050138108,0.00971754737095175,2.7945272239742747e-05,0.0,0.013706485580261224,0.019965582797357627,0.004299852414079366,0.005213410832571545,0.02836636854875442,0.01898381351191092,0.011698849685201485,0.004925587109523324,0.003787878221766933,0.0,0.00936282541160673,0.0,0.0,0.05024248086805477,0.017566282642472564,0.0,0.0,0.1319173265614644,0.010598716545440002,0.009887207110781135,0.03451188681615286,0.0,0.030069780944439052,0.03167323174314864,0.03898151360125014,0.0015276592333997969,0.002282125301709648,0.04844487482778459,0.005644747783240771,0.000275254010607967,0.0,0.0,0.0,0.028777168900194463,0.004299852414079366,0.0052076691906854525,0.013077488487726057,0.012345142375767318,0.021872745910372547,0.023457318826207635,0.029724337018975193
AML623,0.0,0.0008908616079775253,0.013273781298828629,0.016615936429448117,0.00470744813474926,0.007068348190134179,0.0,0.0,0.013810313682198183,0.02044777010571611,0.006496443310301956,0.005486347437546265,0.024149720591297025,0.01896006959941649,0.011767700511831304,0.010555399963933707,0.004547220337996181,0.0,0.01030408091717338,0.0,0.0,0.0757256733892712,0.015999398036909196,0.0,0.0,0.18296026604151758,0.008520225115675253,0.011727618630163066,0.041094837861890256,0.0,0.03066009912855765,0.031849299769166055,0.05290943323619275,0.0013869518162245645,0.0033622413012530145,0.053209723364056674,0.00530883569241233,0.002527022005674828,0.0,0.0,0.0,0.031234793408763416,0.006496443310301956,0.005480305204685531,0.013234523551868042,0.015060055283080824,0.02421562565699777,0.02878301570613948,0.03568992938196906
AML624,0.0,0.0009370184381928953,0.01874962566055135,0.021478236460237214,0.005106174227299989,0.056851309111354206,0.0,0.0,0.057404283794170445,0.04767253043189618,0.06300863071042208,0.15865257498799584,0.057171480747085654,0.02023924409516152,0.016068544891973076,0.026617029846705685,0.005030757156807198,0.0,0.009863280324147213,0.0,0.0,0.4572903908643152,0.0251756900314329,0.0,2.2289675161410787e-05,0.32891044024857735,0.011981867595086007,0.017951228632719654,0.14165374244343495,0.0,0.048422143602740816,0.038693088271135656,0.06303818501377478,0.0043728485738436604,0.002962934676813248,0.022547112631792914,0.015081074201845584,0.005901409243471187,0.0,0.0,0.0,0.04760269478635073,0.06300863071042208,0.15847784748250246,0.03648465512815074,0.01590983404942,0.01371924541891925,0.036600957772398954,0.0637619760346185
AML625,0.0,0.000997462703315748,0.019919485688606964,0.01875493748128971,0.005714286218570122,0.062203174836624554,0.0,0.0,0.05693946288118829,0.04727705312072573,0.06580300043717775,0.18326137349138905,0.05340244827793038,0.021907784238384537,0.01677915968016712,0.028950491359667454,0.006585542475237627,0.0,0.01086782393816415,0.0,0.0,0.45307854754748955,0.024933797492945844,0.0,0.0,0.3389568258762782,0.012630789424260437,0.017896446032283825,0.14114115604922373,0.0,0.046596322384020956,0.0422721125405834,0.05745048804897264,0.004659022462504683,0.0029791464587060647,0.024192456924980246,0.016648209888317705,0.0043080986573138524,0.0,0.0,0.0,0.049544190353132934,0.06580300043717775,0.18305954378490075,0.031087556664011317,0.016589872486650316,0.012776548611371445,0.038043749441969595,0.06250183961444584
AML626,0.0,0.0009725997392425086,0.015965016559994737,0.01813514417671025,0.004317990102683966,0.05809709480342402,0.0,0.0,0.06069114748845851,0.04769962665031684,0.07385520703572791,0.18659870343940088,0.04761346462806567,0.02309815271692676,0.016492896624873944,0.027986557496703184,0.0050333074696841075,0.0,0.00993440959093499,0.0,0.0,0.4495802110362367,0.025396638331311117,0.0,0.0,0.3319721260957621,0.011184172826074042,0.017483639267336,0.1417142352032051,0.0,0.05134533768405796,0.03166927275507875,0.06283124459515195,0.004918170872450547,0.0030710711335540986,0.0269730779100391,0.014044482591131759,0.006760938780595677,0.0,0.0,0.0,0.051817076283748174,0.07385520703572791,0.18639319825940154,0.03256872900068634,0.01669684359646749,0.013522516703951533,0.03720200218268268,0.06027154050238193
AML627,0.0,0.0012693535562734147,0.022148765806665527,0.02241362840468047,0.006392209227266057,0.057770158471162895,0.0,0.0,0.0618171020503667,0.055272731533402036,0.06501571539731846,0.14548127285174622,0.05642097998384249,0.018526840077445192,0.018609540087977414,0.028408837785819173,0.005473074903577759,0.0,0.010203990714906479,0.0,0.0,0.4107679691708871,0.023830559766672504,0.0,0.0,0.3382391013111613,0.012997865936755103,0.02019511982104313,0.1527961399857292,0.0,0.04658612971211004,0.033559186962824956,0.06485301625836024,0.0048914170297297095,0.002780220355368955,0.023140779385072727,0.014652810408577034,0.0060536258519039154,0.0,0.0,0.0,0.043367084091298656,0.06501571539731846,0.14532105118560992,0.03268722718819163,0.018335479288062676,0.014638150478394639,0.03374630888936102,0.06409283273040889
AML628,0.0,0.0010720124135493367,0.023957928489556208,0.02287555226447533,0.0062178634067759165,0.07061667527589302,0.0,0.0,0.06146583172037198,0.05260479524632678,0.07007919311731467,0.15394709564844652,0.052362936741877676,0.020406624887163778,0.02056792674792134,0.028037435516947158,0.0060078504395697395,0.0,0.010999761482128521,0.0,0.0,0.44012650428491984,0.023124250471800178,0.0,0.0,0.31815614460808694,0.012069362260796131,0.01932469686521671,0.15119410743965947,0.0,0.04515079238504452,0.042834764356696094,0.05648193433736681,0.004193981698351871,0.0025343583404769843,0.019472319448444055,0.014546265184155279,0.007355371601973668,0.0,0.0,0.0,0.04485413845669327,0.07007919311731467,0.15377755038892182,0.0388585548852106,0.016644933514095968,0.01341604490637647,0.037932258969671485,0.05958152107160432
AML629,0.0,0.0008306372082780934,0.014794128328045353,0.021580091027378127,0.004911820863532615,0.0539282968687438,0.0,0.0,0.06257156102739445,0.05109279262394753,0.07947840983166926,0.19968284217593207,0.05494660824262484,0.022522352669227357,0.013254839396430846,0.0261503907713932,0.004763847951068651,0.0,0.009217959203937455,0.0,0.0,0.4384178761727258,0.024831180286817862,0.0,0.0,0.3303815954459553,0.011669475130072535,0.017864529959314417,0.14295896928575333,0.0,0.052841988499958664,0.03186572697280761,0.0607334990748459,0.004837892588949342,0.0014289153220496981,0.026582190852266364,0.016540833951452973,0.0035898843317235087,0.0,0.0,0.0,0.06196083630693472,0.07947840983166926,0.19946292715150923,0.031684368764807264,0.018094544642240407,0.013265302772243803,0.03989492251218114,0.05931946918973213
AML630,0.0,0.0018945609781809024,0.02046615683060982,0.008119539693418575,0.00557127159469367,0.05688688336192798,0.0,0.0,0.01923668504966911,0.0007583152570692245,0.04620717349733964,0.049724641595702744,0.044995887598796185,0.008848905930959616,0.010739117240165946,0.054335475616866864,0.0018342570135852787,0.0,0.014409230595480677,0.0,0.0,2.616312579205929,0.021006190761502154,0.0,0.0,0.46398765501845,0.0018539535543152922,0.020168950660774638,0.0012032177061082506,0.0,0.014630849973050721,0.033172677500638514,0.043888149762472274,0.0026929639461784408,0.001296373537979866,0.01927784904148823,0.005673107057475319,0.004303784310457844,0.0,0.0,0.0,0.003069838916788454,0.04620717349733964,0.049669878774562096,0.013752994540512577,0.011022933444457957,0.007338057262421875,0.04114958574954248,0.054007278026115886
AML631,0.0,0.0015723046152385817,0.01704235514188228,0.013356696830693675,0.005232178626263296,0.05213963566981283,0.0,0.0,0.02079569312370483,0.0009179483867394656,0.048077626030091546,0.05956888279458003,0.038982835796249365,0.009256774188813313,0.011100651758814443,0.05205384932767151,0.002140744734646292,0.0,0.012535085834981332,0.0,0.0,2.687470653267883,0.02356446178476958,0.0,0.0,0.49870749805634823,0.001922928887136135,0.020693119019538134,0.0009448518168817072,0.0,0.01617130814539955,0.03563820148242774,0.042974768365783705,0.001434322429044005,0.00038035956009286183,0.02045797381238606,0.006728897964298324,0.0033012409394667687,0.0,0.0,0.0,0.0032890193038610602,0.048077626030091546,0.05950327829811023,0.013559658060419354,0.009560345567397375,0.008517813968517569,0.032063875293858006,0.05664433300230621
AML632,0.0,0.0019654456711018188,0.02721290030804651,0.015252465287593837,0.005866514812932856,0.07007518351054767,0.0,0.0,0.024711575469947004,0.0008918762796651098,0.05236559065721546,0.055166467790527814,0.0487893971766178,0.009270370725984627,0.013547861274019421,0.04882759122265665,0.001968920257839122,0.0,0.018391335718717677,0.0,0.0,2.4065208286745503,0.023983434088187598,0.0,0.0,0.49173014230107104,0.001590243346256074,0.02126393866506133,0.0010757836363723895,0.0,0.016448387956910067,0.030084914098084108,0.05069376695488748,0.002425453302978542,0.0016275411646117603,0.022001697092736444,0.007139401169344511,0.005335862805499315,0.0,0.0,0.0,0.0029419735841295903,0.05236559065721546,0.05510571176873208,0.014519585539275232,0.011205311891548563,0.008853135220963976,0.030824470265227968,0.05058520229477474
AML633,0.0,0.0024767591963301395,0.02660486533026168,0.016943935053869277,0.009151184268086388,0.0446213316995989,0.0,0.0,0.03259308417627235,0.0008913683149962305,0.054278682165003145,0.07743060229259523,0.03459377473081705,0.0071278536882213245,0.01044298584287551,0.06863566413027168,0.0018527229098262519,0.0,0.009642930476273464,0.0,0.00014477425397267738,2.84962823049855,0.02125697900113002,0.0,0.0,0.707538321111036,0.0028347141299396787,0.022258520027211348,0.001755058426560875,0.0,0.016014468578301303,0.03421344091738931,0.04100654016052146,0.0023179081628275657,0.001423287429258416,0.01666966538348736,0.004679810731853339,0.00039416523632517056,0.0,0.0,0.0,0.0016384866686955705,0.054278682165003145,0.07734532629888091,0.01826031988602176,0.015251876026746896,0.012408910847605781,0.03044314262611968,0.04734811106122259
AML634,0.0,0.0023925974180615283,0.03038196744773263,0.013633520133443777,0.008660585667231728,0.05037748442148247,0.0,0.0,0.02883770138758563,0.0005785493815488081,0.05979467609537214,0.09758746437224056,0.041554475009275074,0.008830565937293663,0.011415384566396741,0.06667463420190162,0.0016651096846769828,0.0,0.009610356631273818,0.0,0.0,3.061015222887981,0.023203494438862042,0.0,2.1550264980635885e-05,0.6629029420524906,0.0032517602536997338,0.019161619429652412,0.001467533009973327,0.0,0.01588411598030188,0.028489026181101725,0.044890441975968705,0.0018191283737623036,0.0017807258532165208,0.01947030790663381,0.0032599760619727164,0.0010484257284676724,0.0,0.0,0.0,0.0017520583572589224,0.05979467609537214,0.09747998919121387,0.01948282090486622,0.014189062727272488,0.01204937710043911,0.027335493508840125,0.04625401768470958
AML635,0.0,0.0021763503229116172,0.016875544249085453,0.012614270343906057,0.008290934795283224,0.0318260511633669,0.0,0.0,0.035762549651947105,0.000984474296815646,0.05771874308276494,0.12499890356121192,0.03534611631357021,0.008426354138581943,0.010184035554900652,0.07131292198631727,0.0010318982449726256,0.0,0.006679944591123389,0.0,0.0,3.0941508086714866,0.02613738595907242,0.0,0.0,0.7176991143891945,0.003042021881686259,0.018257140795068866,0.0015016688086175302,0.0,0.019258696718782033,0.02745292911617736,0.0425527025116355,0.0012283630813330637,0.0012547114957760725,0.02792199041182569,0.0025481203142132987,0.0010842775491325765,0.0,0.0,0.0,0.0028783329045683516,0.05771874308276494,0.12486123957050572,0.021707922968304247,0.017071223433353308,0.013077520489709827,0.03415432354280574,0.05232332577903438
AML636,0.0,0.0008026699990742789,0.017541895612680287,0.0160674495415824,0.004065057319415114,0.10048236337695964,0.0,0.0,0.002243382030860798,0.027310772118096138,0.1384045877379402,0.42846461296817484,0.030532137664383032,0.009111413265567811,0.006038200127613779,0.03092198447936493,0.006168228222519746,0.0,0.00870022638140499,0.0,0.0,0.34171741022647983,0.021506410176392442,0.0,0.0,0.9378196149955964,0.007713440419631985,0.024011231022822748,0.07590067600898463,0.0,0.05377402063628841,0.060030694059320766,0.06958564529150353,0.00230903092324634,0.00311388355248825,0.011780939890111225,0.01762352218254896,0.0030632675873889306,0.0,0.0,0.0,0.004599314447476023,0.1384045877379402,0.4279927356411174,0.019074960558603506,0.01872094105549978,0.014617563173455164,0.04492145600368021,0.04606909394378662
AML637,0.0,0.0005991248676446904,0.011956941327750999,0.015388483294631416,0.003090259266357525,0.08704087832390696,0.0,0.0,0.003311891335788585,0.03255470549483127,0.13823053189903522,0.5291217590138089,0.02306122677039319,0.007314902884779642,0.005727649263367367,0.03537754332391422,0.0056155375701372814,0.0,0.00777388092442018,0.0,0.0,0.35710378068222776,0.025619479755202748,0.0,0.0,1.2101394514995767,0.008275306814003807,0.02122373135525274,0.07999579681718604,0.0,0.05406886929332425,0.06312090833102599,0.0653149981864368,0.0007964636653978815,0.002745723919853797,0.014667232115975499,0.017100133184076393,0.0013401894892073362,0.0,0.0,0.0,0.006337493055870226,0.13823053189903522,0.528539025799036,0.016677166103282688,0.018003607474484394,0.013673786656845774,0.059450856689034756,0.04002368554597444
AML638,0.04536240615992444,0.0007882259975660198,0.016683922940675444,0.01911302475684915,0.0039433056116177975,0.09262335052408678,0.0,0.0,0.003391139542553461,0.026742791860005465,0.1597879502445908,0.6203196511593636,0.029023603818708162,0.009385740876117167,0.006883456542646404,0.02620939022573412,0.005439523710518118,0.0,0.008770065190918726,0.0,0.0,0.3524768146037017,0.022016352821491437,0.0,0.0,0.8094669365870961,0.008633160631787422,0.022506899886264142,0.07256793254144414,0.0,0.05779002575236683,0.0582653408493051,0.06120215610007976,0.0013907835571921395,0.004203466207869446,0.017183193690558818,0.014950860995207716,0.004281591995832164,0.0,4.39558199224074e-05,0.0,0.005776033602675514,0.1597879502445908,0.619636479737382,0.01935278046315631,0.02061405545748465,0.01467963834083969,0.05089500399702262,0.04398060962763779
AML639,0.0,0.0007048367290562676,0.012234566578770025,0.012386546615552612,0.0030885802353188985,0.05308286949383852,0.0,0.0,0.0038296181560439108,0.012441115864772775,0.04984780924181755,0.3263230204337174,0.02021482057097655,0.005949328405740616,0.005054300536846723,0.023948420721051793,0.003842268796948461,0.0,0.007914055459971182,0.0,0.0,0.2950294590854941,0.01768177532871837,0.0,0.0,0.7236089801600099,0.010812094121605078,0.017906086532534966,0.03445442193305794,3.697418723721155e-05,0.03985876018340682,0.05658399822983121,0.03701584571729983,0.000467775490191736,0.0018316022572122152,0.01197695701410471,0.013876076165442836,0.003405410145375538,0.0,3.997177153841959e-05,0.0,0.00580193351736779,0.04984780924181755,0.3259636338473367,0.013705090054501845,0.016656996157746882,0.01694133652823715,0.03492855491051339,0.029935899875678566
AML640,0.0,0.0004284195605605168,0.009240475061426954,0.020951360964055827,0.0025675191300246008,0.03593442192540191,0.0,0.0,0.0024962151531083988,0.008561360191980474,0.06263580480220006,0.5503724157217468,0.024639998568561337,0.006633364536061844,0.004838977203210757,0.020546288091881453,0.003684248519456224,0.0,0.005833534344518498,0.0,0.0,0.4200074909285701,0.02720145713518274,0.0,0.0,0.6398355832848259,0.012028888060151581,0.012460475614291557,0.024257379589540835,0.0,0.049362755255803525,0.04994012262100436,0.03310011623481354,0.0005116648565016307,0.001553920948125488,0.02103511625119499,0.01271404635653954,0.0011494054784153308,0.0,0.0,0.0,0.006467357723365111,0.06263580480220006,0.5497662787000267,0.015221784915659864,0.022525952782193784,0.014511337495523769,0.03493932130744756,0.03567120881441068
AML641,0.0,0.0008273443837752121,0.014706842937859056,0.021989935700501628,0.0021616272250502104,0.043649855268719895,0.0,0.0,0.0023084454442496827,0.008582944050204589,0.03910942471159007,0.3680767247556202,0.0203464403921112,0.007149664946413838,0.0052713756866022915,0.022186181580571118,0.0034950383370275446,3.9409308151022984e-05,0.007272447765789222,0.0,0.0,0.37357807892553857,0.029892481018699013,0.0,0.0,0.8700671562415911,0.01166779581386833,0.015291762723852725,0.027499118594864373,0.0,0.04305641010989922,0.03881748073169745,0.054262547495345835,0.0009125547230569094,0.0020972903432417964,0.013611538632491173,0.012935544029090223,0.003421354765893806,0.0,0.0,0.0,0.006752597038354426,0.03910942471159007,0.36767135391337835,0.016325280455306887,0.018870598470915254,0.016381527799860022,0.0265567906799481,0.037989847066559876
